,name,description,discovery date
608,Kepler-1460 b,"Kepler-145 b is a Neptune-like exoplanet that orbits an F-type star. Its mass is 37.1 Earths, it takes 23 days to complete one orbit of its star, and is 0.1699 AU from its star. Its discovery was announced in 2013.",2016
609,Kepler-1461 b,"Kepler-145 c is a gas giant exoplanet that orbits an F-type star. Its mass is 0.25 Jupiters, it takes 42.9 days to complete one orbit of its star, and is 0.2578 AU from its star. Its discovery was announced in 2013.",2016
610,Kepler-1462 b,"Kepler-1460 b is a super Earth exoplanet that orbits a K-type star. Its mass is 4.5 Earths, it takes 30 days to complete one orbit of its star, and is 0.1614 AU from its star. Its discovery was announced in 2016.",2016
611,Kepler-1463 b,"Kepler-1461 b is a super Earth exoplanet that orbits a K-type star. Its mass is 4.78 Earths, it takes 29.3 days to complete one orbit of its star, and is 0.1715 AU from its star. Its discovery was announced in 2016.",2016
612,Kepler-1464 b,"Kepler-1462 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 14 Earths, it takes 65.6 days to complete one orbit of its star, and is 0.3094 AU from its star. Its discovery was announced in 2016.",2016
613,Kepler-1464 c,"Kepler-1463 b is a super Earth exoplanet that orbits a G-type star. Its mass is 4.12 Earths, it takes 25.2 days to complete one orbit of its star, and is 0.1694 AU from its star. Its discovery was announced in 2016.",2016
614,Kepler-1465 b,"Kepler-1464 b is a super Earth exoplanet that orbits a G-type star. Its mass is 3.39 Earths, it takes 31.8 days to complete one orbit of its star, and is 0.1803 AU from its star. Its discovery was announced in 2016.",2016
615,Kepler-1466 b,"Kepler-1464 c is a terrestrial exoplanet that orbits a G-type star. Its mass is 0.972 Earths, it takes 5.3 days to complete one orbit of its star, and is 0.0548 AU from its star. Its discovery was announced in 2016.",2016
616,Kepler-1467 b,"Kepler-1465 b is a super Earth exoplanet that orbits a K-type star. Its mass is 3.78 Earths, it takes 31.8 days to complete one orbit of its star, and is 0.1939 AU from its star. Its discovery was announced in 2016.",2016
617,Kepler-1468 b,"Kepler-1466 b is a super Earth exoplanet that orbits a G-type star. Its mass is 3.02 Earths, it takes 31.2 days to complete one orbit of its star, and is 0.1942 AU from its star. Its discovery was announced in 2016.",2016
618,Kepler-1468 c,"Kepler-1467 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 10.9 Earths, it takes 47.1 days to complete one orbit of its star, and is 0.2388 AU from its star. Its discovery was announced in 2016.",2016
619,Kepler-1469 b,"Kepler-1468 b is a super Earth exoplanet that orbits a G-type star. Its mass is 3.64 Earths, it takes 8.2 days to complete one orbit of its star, and is 0.0817 AU from its star. Its discovery was announced in 2016.",2014
620,Kepler-146 b,"Kepler-1468 c is a super Earth exoplanet that orbits a G-type star. Its mass is 1.6 Earths, it takes 3.5 days to complete one orbit of its star, and is 0.0466 AU from its star. Its discovery was announced in 2016.",2014
621,Kepler-146 c,"Kepler-1469 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 8.25 Earths, it takes 21.9 days to complete one orbit of its star, and is 0.1466 AU from its star. Its discovery was announced in 2016.",2016
622,Kepler-1470 b,"Kepler-146 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 13.3 Earths, it takes 31.2 days to complete one orbit of its star, and is 0.2 AU from its star. Its discovery was announced in 2014.",2016
623,Kepler-1471 b,"Kepler-146 c is a Neptune-like exoplanet that orbits a G-type star. Its mass is 9.96 Earths, it takes 76.7 days to complete one orbit of its star, and is 0.364 AU from its star. Its discovery was announced in 2014.",2016
624,Kepler-1472 b,"Kepler-1470 b is a super Earth exoplanet that orbits a K-type star. Its mass is 1.24 Earths, it takes 16.3 days to complete one orbit of its star, and is 0.116 AU from its star. Its discovery was announced in 2016.",2016
625,Kepler-1473 b,"Kepler-1471 b is a super Earth exoplanet that orbits a G-type star. Its mass is 2.57 Earths, it takes 3.6 days to complete one orbit of its star, and is 0.0453 AU from its star. Its discovery was announced in 2016.",2016
626,Kepler-1474 b,"Kepler-1472 b is a super Earth exoplanet that orbits an F-type star. Its mass is 4.27 Earths, it takes 38.1 days to complete one orbit of its star, and is 0.2322 AU from its star. Its discovery was announced in 2016.",2016
627,Kepler-1475 b,"Kepler-1473 b is a super Earth exoplanet that orbits an F-type star. Its mass is 1.81 Earths, it takes 14.4 days to complete one orbit of its star, and is 0.116 AU from its star. Its discovery was announced in 2016.",2016
628,Kepler-1476 b,"Kepler-1474 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 5.31 Earths, it takes 36.4 days to complete one orbit of its star, and is 0.2108 AU from its star. Its discovery was announced in 2016.",2016
629,Kepler-1477 b,"Kepler-1475 b is a Neptune-like exoplanet that orbits an F-type star. Its mass is 8.85 Earths, it takes 82.2 days to complete one orbit of its star, and is 0.373 AU from its star. Its discovery was announced in 2016.",2016
630,Kepler-1478 b,"Kepler-1476 b is a super Earth exoplanet that orbits a G-type star. Its mass is 3.43 Earths, it takes 10.4 days to complete one orbit of its star, and is 0.0932 AU from its star. Its discovery was announced in 2016.",2016
631,Kepler-1479 b,"Kepler-1477 b is a super Earth exoplanet that orbits a K-type star. Its mass is 1.76 Earths, it takes 11.6 days to complete one orbit of its star, and is 0.0911 AU from its star. Its discovery was announced in 2016.",2014
632,Kepler-147 b,"Kepler-1478 b is a super Earth exoplanet that orbits a G-type star. Its mass is 3.64 Earths, it takes 26.1 days to complete one orbit of its star, and is 0.1681 AU from its star. Its discovery was announced in 2016.",2014
633,Kepler-147 c,"Kepler-1479 b is a super Earth exoplanet that orbits a G-type star. Its mass is 4.01 Earths, it takes 14.5 days to complete one orbit of its star, and is 0.1173 AU from its star. Its discovery was announced in 2016.",2016
634,Kepler-1480 b,"Kepler-147 b is a super Earth exoplanet that orbits an F-type star. Its mass is 2.96 Earths, it takes 12.6 days to complete one orbit of its star, and is 0.113 AU from its star. Its discovery was announced in 2014.",2016
635,Kepler-1481 b,"Kepler-147 c is a Neptune-like exoplanet that orbits an F-type star. Its mass is 6.48 Earths, it takes 33.4 days to complete one orbit of its star, and is 0.216 AU from its star. Its discovery was announced in 2014.",2016
636,Kepler-1482 b,"Kepler-1480 b is a super Earth exoplanet that orbits a K-type star. Its mass is 3.43 Earths, it takes 22.1 days to complete one orbit of its star, and is 0.1525 AU from its star. Its discovery was announced in 2016.",2016
637,Kepler-1483 b,"Kepler-1481 b is a super Earth exoplanet that orbits a K-type star. Its mass is 2.04 Earths, it takes 5.9 days to complete one orbit of its star, and is 0.059 AU from its star. Its discovery was announced in 2016.",2016
638,Kepler-1484 b,"Kepler-1482 b is a super Earth exoplanet that orbits a G-type star. Its mass is 1.01 Earths, it takes 12.3 days to complete one orbit of its star, and is 0.1016 AU from its star. Its discovery was announced in 2016.",2016
639,Kepler-1485 b,"Kepler-1483 b is a super Earth exoplanet that orbits an F-type star. Its mass is 2.92 Earths, it takes 9.5 days to complete one orbit of its star, and is 0.0958 AU from its star. Its discovery was announced in 2016.",2016
640,Kepler-1486 b,"Kepler-1484 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 5.1 Earths, it takes 30.5 days to complete one orbit of its star, and is 0.1939 AU from its star. Its discovery was announced in 2016.",2016
641,Kepler-1487 b,"Kepler-1485 b is a super Earth exoplanet that orbits an F-type star. Its mass is 2.76 Earths, it takes 19.9 days to complete one orbit of its star, and is 0.1467 AU from its star. Its discovery was announced in 2016.",2016
642,Kepler-1488 b,"Kepler-1486 b is a Neptune-like exoplanet that orbits an F-type star. Its mass is 5.99 Earths, it takes 54.6 days to complete one orbit of its star, and is 0.2846 AU from its star. Its discovery was announced in 2016.",2016
643,Kepler-1489 b,"Kepler-1487 b is a Neptune-like exoplanet that orbits an F-type star. Its mass is 5.18 Earths, it takes 7.3 days to complete one orbit of its star, and is 0.0898 AU from its star. Its discovery was announced in 2016.",2014
644,Kepler-148 b,"Kepler-1488 b is a super Earth exoplanet that orbits a G-type star. Its mass is 4.12 Earths, it takes 39.8 days to complete one orbit of its star, and is 0.2285 AU from its star. Its discovery was announced in 2016.",2014
645,Kepler-148 c,"Kepler-1489 b is a super Earth exoplanet that orbits a G-type star. Its mass is 3.78 Earths, it takes 82.3 days to complete one orbit of its star, and is 0.3679 AU from its star. Its discovery was announced in 2016.",2016
646,Kepler-148 d,"Kepler-148 b is a super Earth exoplanet that orbits a K-type star. Its mass is 3.89 Earths, it takes 1.7 days to complete one orbit of its star, and is 0.028 AU from its star. Its discovery was announced in 2014.",2016
647,Kepler-1490 b,"Kepler-148 c is a Neptune-like exoplanet that orbits a K-type star. Its mass is 12.6 Earths, it takes 4.2 days to complete one orbit of its star, and is 0.05 AU from its star. Its discovery was announced in 2014.",2016
648,Kepler-1491 b,"Kepler-148 d is a gas giant exoplanet that orbits a K-type star. Its mass is 0.177 Jupiters, it takes 51.8 days to complete one orbit of its star, and is 0.2607 AU from its star. Its discovery was announced in 2016.",2016
649,Kepler-1492 b,"Kepler-1490 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 9.48 Earths, it takes 92.4 days to complete one orbit of its star, and is 0.3729 AU from its star. Its discovery was announced in 2016.",2016
650,Kepler-1493 b,"Kepler-1491 b is a super Earth exoplanet that orbits a G-type star. Its mass is 2.89 Earths, it takes 16.6 days to complete one orbit of its star, and is 0.127 AU from its star. Its discovery was announced in 2016.",2016
651,Kepler-1494 b,"Kepler-1492 b is a super Earth exoplanet that orbits a K-type star. Its mass is 2.83 Earths, it takes 16.8 days to complete one orbit of its star, and is 0.1262 AU from its star. Its discovery was announced in 2016.",2016
652,Kepler-1495 b,"Kepler-1493 b is a super Earth exoplanet that orbits a G-type star. Its mass is 2.57 Earths, it takes 15 days to complete one orbit of its star, and is 0.1197 AU from its star. Its discovery was announced in 2016.",2016
653,Kepler-1496 b,"Kepler-1494 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 9.64 Earths, it takes 91.1 days to complete one orbit of its star, and is 0.3982 AU from its star. Its discovery was announced in 2016.",2016
654,Kepler-1497 b,"Kepler-1495 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 8.96 Earths, it takes 85.3 days to complete one orbit of its star, and is 0.3677 AU from its star. Its discovery was announced in 2016.",2016
655,Kepler-1498 b,"Kepler-1496 b is a Neptune-like exoplanet that orbits an F-type star. Its mass is 5.56 Earths, it takes 64.7 days to complete one orbit of its star, and is 0.3211 AU from its star. Its discovery was announced in 2016.",2016
656,Kepler-1499 b,"Kepler-1497 b is a super Earth exoplanet that orbits a G-type star. Its mass is 3.39 Earths, it takes 8.7 days to complete one orbit of its star, and is 0.0817 AU from its star. Its discovery was announced in 2016.",2014
657,Kepler-149 b,"Kepler-1498 b is a super Earth exoplanet that orbits a K-type star. Its mass is 2.33 Earths, it takes 48.1 days to complete one orbit of its star, and is 0.2528 AU from its star. Its discovery was announced in 2016.",2014
658,Kepler-149 c,"Kepler-1499 b is a super Earth exoplanet that orbits a K-type star. Its mass is 1.81 Earths, it takes 44.2 days to complete one orbit of its star, and is 0.2196 AU from its star. Its discovery was announced in 2016.",2014
659,Kepler-149 d,"Kepler-149 b is a Neptune-like exoplanet that orbits a G-type star. Its mass is 16.5 Earths, it takes 29.2 days to complete one orbit of its star, and is 0.184 AU from its star. Its discovery was announced in 2014.",2011
660,Kepler-14 b,"Kepler-149 c is a super Earth exoplanet that orbits a G-type star. Its mass is 3.22 Earths, it takes 55.3 days to complete one orbit of its star, and is 0.281 AU from its star. Its discovery was announced in 2014.",2016
661,Kepler-1500 b,"Kepler-149 d is a Neptune-like exoplanet that orbits a G-type star. Its mass is 14.9 Earths, it takes 160 days to complete one orbit of its star, and is 0.571 AU from its star. Its discovery was announced in 2014.",2016
662,Kepler-1501 b,"Kepler-14 b is a gas giant exoplanet that orbits an F-type star. Its mass is 8.4 Jupiters, it takes 6.8 days to complete one orbit of its star, and is 0.0771 AU from its star. Its discovery was announced in 2011.",2016
663,Kepler-1502 b,"Kepler-1500 b is a super Earth exoplanet that orbits a G-type star. Its mass is 1.87 Earths, it takes 15 days to complete one orbit of its star, and is 0.1236 AU from its star. Its discovery was announced in 2016.",2016
664,Kepler-1503 b,"Kepler-1501 b is a super Earth exoplanet that orbits an F-type star. Its mass is 3.05 Earths, it takes 14.6 days to complete one orbit of its star, and is 0.1228 AU from its star. Its discovery was announced in 2016.",2016
665,Kepler-1504 b,"Kepler-1502 b is a Neptune-like exoplanet that orbits an F-type star. Its mass is 10.2 Earths, it takes 41.7 days to complete one orbit of its star, and is 0.2482 AU from its star. Its discovery was announced in 2016.",2016
666,Kepler-1505 b,"Kepler-1503 b is a Neptune-like exoplanet that orbits a K-type star. Its mass is 5.77 Earths, it takes 96.2 days to complete one orbit of its star, and is 0.3771 AU from its star. Its discovery was announced in 2016.",2016
